dsx,dsy,lsx,lsy,dxs,dys,manhattan,delay_ns,fanout,dtype,ltype
33,208,33,208,0,0,0,59,1,SLICE,SLICE
32,208,32,208,0,0,0,59,1,SLICE,SLICE
32,205,32,205,0,0,0,58,1,SLICE,SLICE
33,205,33,205,0,0,0,59,1,SLICE,SLICE
33,205,33,205,0,0,0,58,1,SLICE,SLICE
32,206,32,206,0,0,0,58,1,SLICE,SLICE
27,204,27,204,0,0,0,58,1,SLICE,SLICE
26,204,26,204,0,0,0,59,1,SLICE,SLICE
32,207,32,207,0,0,0,58,1,SLICE,SLICE
30,208,30,208,0,0,0,58,1,SLICE,SLICE
32,207,32,207,0,0,0,59,1,SLICE,SLICE
30,206,30,206,0,0,0,58,1,SLICE,SLICE
32,207,32,207,0,0,0,58,1,SLICE,SLICE
28,208,28,208,0,0,0,58,1,SLICE,SLICE
35,204,35,204,0,0,0,58,1,SLICE,SLICE
35,204,35,204,0,0,0,58,1,SLICE,SLICE
37,209,37,209,0,0,0,59,1,SLICE,SLICE
33,207,33,207,0,0,0,58,1,SLICE,SLICE
37,210,37,210,0,0,0,58,1,SLICE,SLICE
37,207,37,207,0,0,0,58,1,SLICE,SLICE
32,212,32,212,0,0,0,58,1,SLICE,SLICE
32,212,32,212,0,0,0,58,1,SLICE,SLICE
33,209,33,209,0,0,0,58,1,SLICE,SLICE
33,208,33,208,0,0,0,58,1,SLICE,SLICE
35,206,35,206,0,0,0,58,1,SLICE,SLICE
34,209,34,209,0,0,0,59,1,SLICE,SLICE
20,204,20,204,0,0,0,55,1,SLICE,SLICE
28,205,28,205,0,0,0,58,1,SLICE,SLICE
28,207,28,207,0,0,0,59,1,SLICE,SLICE
21,204,21,204,0,0,0,58,1,SLICE,SLICE
21,204,21,204,0,0,0,59,1,SLICE,SLICE
28,206,28,206,0,0,0,58,1,SLICE,SLICE
30,211,30,211,0,0,0,58,1,SLICE,SLICE
32,211,32,211,0,0,0,58,1,SLICE,SLICE
34,211,34,211,0,0,0,59,1,SLICE,SLICE
34,211,34,211,0,0,0,58,1,SLICE,SLICE
34,211,34,211,0,0,0,58,1,SLICE,SLICE
32,214,32,214,0,0,0,58,1,SLICE,SLICE
34,208,34,208,0,0,0,58,1,SLICE,SLICE
34,207,34,207,0,0,0,58,1,SLICE,SLICE
34,209,34,209,0,0,0,58,1,SLICE,SLICE
35,207,35,207,0,0,0,58,1,SLICE,SLICE
34,206,34,206,0,0,0,58,1,SLICE,SLICE
34,207,34,207,0,0,0,58,1,SLICE,SLICE
21,203,21,203,0,0,0,59,1,SLICE,SLICE
20,199,20,199,0,0,0,55,1,SLICE,SLICE
21,199,21,199,0,0,0,59,1,SLICE,SLICE
21,202,21,202,0,0,0,59,1,SLICE,SLICE
21,201,21,201,0,0,0,59,1,SLICE,SLICE
20,199,20,199,0,0,0,56,1,SLICE,SLICE
24,203,24,203,0,0,0,58,1,SLICE,SLICE
31,206,31,206,0,0,0,58,1,SLICE,SLICE
30,205,30,205,0,0,0,59,1,SLICE,SLICE
25,203,25,203,0,0,0,58,1,SLICE,SLICE
25,204,25,204,0,0,0,59,1,SLICE,SLICE
30,206,30,206,0,0,0,59,1,SLICE,SLICE
28,207,28,207,0,0,0,58,1,SLICE,SLICE
24,205,24,205,0,0,0,58,1,SLICE,SLICE
24,205,24,205,0,0,0,58,1,SLICE,SLICE
25,205,25,205,0,0,0,58,1,SLICE,SLICE
26,205,26,205,0,0,0,58,1,SLICE,SLICE
24,205,24,205,0,0,0,58,1,SLICE,SLICE
24,209,24,209,0,0,0,58,1,SLICE,SLICE
24,211,24,211,0,0,0,58,1,SLICE,SLICE
22,211,22,211,0,0,0,56,1,SLICE,SLICE
25,210,25,210,0,0,0,59,1,SLICE,SLICE
25,210,25,210,0,0,0,58,1,SLICE,SLICE
24,211,24,211,0,0,0,58,1,SLICE,SLICE
20,203,20,203,0,0,0,56,1,SLICE,SLICE
20,204,20,204,0,0,0,56,1,SLICE,SLICE
20,204,20,204,0,0,0,55,1,SLICE,SLICE
20,203,20,203,0,0,0,55,1,SLICE,SLICE
20,203,20,203,0,0,0,55,1,SLICE,SLICE
20,204,20,204,0,0,0,55,1,SLICE,SLICE
34,205,34,205,0,0,0,58,1,SLICE,SLICE
34,205,34,205,0,0,0,59,1,SLICE,SLICE
36,208,36,208,0,0,0,59,1,SLICE,SLICE
36,209,36,209,0,0,0,59,1,SLICE,SLICE
37,208,37,208,0,0,0,58,1,SLICE,SLICE
34,207,34,207,0,0,0,58,1,SLICE,SLICE
29,207,29,207,0,0,0,59,1,SLICE,SLICE
31,208,31,208,0,0,0,58,1,SLICE,SLICE
31,208,31,208,0,0,0,59,1,SLICE,SLICE
29,207,29,207,0,0,0,58,1,SLICE,SLICE
29,207,29,207,0,0,0,58,1,SLICE,SLICE
28,207,28,207,0,0,0,58,1,SLICE,SLICE
35,209,35,209,0,0,0,58,1,SLICE,SLICE
35,209,35,209,0,0,0,58,1,SLICE,SLICE
35,208,35,208,0,0,0,58,1,SLICE,SLICE
35,208,35,208,0,0,0,58,1,SLICE,SLICE
32,213,32,213,0,0,0,58,1,SLICE,SLICE
34,209,34,209,0,0,0,58,1,SLICE,SLICE
21,200,21,200,0,0,0,58,1,SLICE,SLICE
20,201,20,201,0,0,0,55,1,SLICE,SLICE
21,200,21,200,0,0,0,59,1,SLICE,SLICE
21,202,21,202,0,0,0,58,1,SLICE,SLICE
21,201,21,201,0,0,0,58,1,SLICE,SLICE
20,202,20,202,0,0,0,55,1,SLICE,SLICE
32,209,32,209,0,0,0,59,1,SLICE,SLICE
32,210,32,210,0,0,0,58,1,SLICE,SLICE
32,210,32,210,0,0,0,59,1,SLICE,SLICE
32,210,32,210,0,0,0,58,1,SLICE,SLICE
32,210,32,210,0,0,0,58,1,SLICE,SLICE
30,208,30,208,0,0,0,59,1,SLICE,SLICE
26,203,26,203,0,0,0,58,1,SLICE,SLICE
27,204,27,204,0,0,0,58,1,SLICE,SLICE
26,203,26,203,0,0,0,58,1,SLICE,SLICE
27,203,27,203,0,0,0,58,1,SLICE,SLICE
27,203,27,203,0,0,0,59,1,SLICE,SLICE
26,204,26,204,0,0,0,58,1,SLICE,SLICE
18,193,18,193,0,0,0,56,1,SLICE,SLICE
18,192,18,192,0,0,0,56,1,SLICE,SLICE
18,192,18,192,0,0,0,55,1,SLICE,SLICE
18,191,18,191,0,0,0,55,1,SLICE,SLICE
18,190,18,190,0,0,0,56,1,SLICE,SLICE
18,191,18,191,0,0,0,56,1,SLICE,SLICE
32,208,32,208,0,0,0,58,1,SLICE,SLICE
35,209,35,209,0,0,0,58,1,SLICE,SLICE
33,207,33,207,0,0,0,58,1,SLICE,SLICE
35,209,35,209,0,0,0,59,1,SLICE,SLICE
32,208,32,208,0,0,0,58,1,SLICE,SLICE
32,208,32,208,0,0,0,58,1,SLICE,SLICE
35,207,35,207,0,0,0,58,1,SLICE,SLICE
35,206,35,206,0,0,0,59,1,SLICE,SLICE
35,205,35,205,0,0,0,58,1,SLICE,SLICE
35,206,35,206,0,0,0,58,1,SLICE,SLICE
35,207,35,207,0,0,0,58,1,SLICE,SLICE
34,206,34,206,0,0,0,59,1,SLICE,SLICE
28,210,28,210,0,0,0,58,1,SLICE,SLICE
26,210,26,210,0,0,0,58,1,SLICE,SLICE
26,209,26,209,0,0,0,59,1,SLICE,SLICE
26,206,26,206,0,0,0,58,1,SLICE,SLICE
30,207,30,207,0,0,0,58,1,SLICE,SLICE
30,208,30,208,0,0,0,58,1,SLICE,SLICE
30,208,30,208,0,0,0,58,1,SLICE,SLICE
22,205,22,205,0,0,0,55,1,SLICE,SLICE
22,205,22,205,0,0,0,55,1,SLICE,SLICE
28,208,28,208,0,0,0,59,1,SLICE,SLICE
24,205,24,205,0,0,0,59,1,SLICE,SLICE
22,205,22,205,0,0,0,56,1,SLICE,SLICE
22,204,22,204,0,0,0,56,1,SLICE,SLICE
22,203,22,203,0,0,0,56,1,SLICE,SLICE
22,203,22,203,0,0,0,55,1,SLICE,SLICE
22,203,22,203,0,0,0,55,1,SLICE,SLICE
21,203,21,203,0,0,0,58,1,SLICE,SLICE
20,203,20,203,0,0,0,55,1,SLICE,SLICE
20,199,20,199,0,0,0,55,1,SLICE,SLICE
20,198,20,198,0,0,0,55,1,SLICE,SLICE
20,199,20,199,0,0,0,55,1,SLICE,SLICE
20,201,20,201,0,0,0,55,1,SLICE,SLICE
20,198,20,198,0,0,0,55,1,SLICE,SLICE
18,202,18,202,0,0,0,56,1,SLICE,SLICE
11,153,11,153,0,0,0,58,1,SLICE,SLICE
11,152,11,152,0,0,0,58,1,SLICE,SLICE
11,152,11,152,0,0,0,59,1,SLICE,SLICE
11,153,11,153,0,0,0,59,1,SLICE,SLICE
11,153,11,153,0,0,0,58,1,SLICE,SLICE
10,152,10,152,0,0,0,56,1,SLICE,SLICE
8,136,8,136,0,0,0,55,1,SLICE,SLICE
8,138,8,138,0,0,0,55,1,SLICE,SLICE
8,137,8,137,0,0,0,55,1,SLICE,SLICE
8,137,8,137,0,0,0,55,1,SLICE,SLICE
8,138,8,138,0,0,0,55,1,SLICE,SLICE
8,136,8,136,0,0,0,56,1,SLICE,SLICE
6,160,6,160,0,0,0,56,1,SLICE,SLICE
6,160,6,160,0,0,0,55,1,SLICE,SLICE
6,157,6,157,0,0,0,55,1,SLICE,SLICE
8,150,8,150,0,0,0,55,1,SLICE,SLICE
9,150,9,150,0,0,0,58,1,SLICE,SLICE
6,155,6,155,0,0,0,56,1,SLICE,SLICE
6,156,6,156,0,0,0,56,1,SLICE,SLICE
6,156,6,156,0,0,0,55,1,SLICE,SLICE
8,151,8,151,0,0,0,56,1,SLICE,SLICE
6,157,6,157,0,0,0,56,1,SLICE,SLICE
6,158,6,158,0,0,0,56,1,SLICE,SLICE
4,162,4,162,0,0,0,59,1,SLICE,SLICE
8,135,8,135,0,0,0,55,1,SLICE,SLICE
7,136,7,136,0,0,0,59,1,SLICE,SLICE
8,135,8,135,0,0,0,55,1,SLICE,SLICE
8,136,8,136,0,0,0,55,1,SLICE,SLICE
7,136,7,136,0,0,0,58,1,SLICE,SLICE
8,135,8,135,0,0,0,56,1,SLICE,SLICE
8,147,8,147,0,0,0,55,1,SLICE,SLICE
8,146,8,146,0,0,0,55,1,SLICE,SLICE
6,140,6,140,0,0,0,55,1,SLICE,SLICE
8,146,8,146,0,0,0,55,1,SLICE,SLICE
8,146,8,146,0,0,0,55,1,SLICE,SLICE
8,147,8,147,0,0,0,56,1,SLICE,SLICE
8,145,8,145,0,0,0,55,1,SLICE,SLICE
9,146,9,146,0,0,0,58,1,SLICE,SLICE
8,145,8,145,0,0,0,55,1,SLICE,SLICE
8,145,8,145,0,0,0,55,1,SLICE,SLICE
9,145,9,145,0,0,0,58,1,SLICE,SLICE
8,145,8,145,0,0,0,56,1,SLICE,SLICE
6,139,6,139,0,0,0,55,1,SLICE,SLICE
6,139,6,139,0,0,0,55,1,SLICE,SLICE
4,140,4,140,0,0,0,58,1,SLICE,SLICE
6,139,6,139,0,0,0,55,1,SLICE,SLICE
7,139,7,139,0,0,0,58,1,SLICE,SLICE
6,139,6,139,0,0,0,56,1,SLICE,SLICE
10,150,10,150,0,0,0,55,1,SLICE,SLICE
10,150,10,150,0,0,0,55,1,SLICE,SLICE
8,147,8,147,0,0,0,55,1,SLICE,SLICE
11,149,11,149,0,0,0,58,1,SLICE,SLICE
10,150,10,150,0,0,0,55,1,SLICE,SLICE
10,150,10,150,0,0,0,56,1,SLICE,SLICE
8,144,8,144,0,0,0,55,1,SLICE,SLICE
8,144,8,144,0,0,0,55,1,SLICE,SLICE
8,144,8,144,0,0,0,55,1,SLICE,SLICE
9,144,9,144,0,0,0,58,1,SLICE,SLICE
9,144,9,144,0,0,0,59,1,SLICE,SLICE
8,144,8,144,0,0,0,56,1,SLICE,SLICE
9,147,9,147,0,0,0,58,1,SLICE,SLICE
9,148,9,148,0,0,0,59,1,SLICE,SLICE
9,147,9,147,0,0,0,59,1,SLICE,SLICE
7,143,7,143,0,0,0,59,1,SLICE,SLICE
9,147,9,147,0,0,0,58,1,SLICE,SLICE
7,143,7,143,0,0,0,58,1,SLICE,SLICE
10,146,10,146,0,0,0,56,1,SLICE,SLICE
10,147,10,147,0,0,0,55,1,SLICE,SLICE
8,146,8,146,0,0,0,56,1,SLICE,SLICE
10,147,10,147,0,0,0,55,1,SLICE,SLICE
10,146,10,146,0,0,0,55,1,SLICE,SLICE
11,147,11,147,0,0,0,58,1,SLICE,SLICE
10,149,10,149,0,0,0,55,1,SLICE,SLICE
10,149,10,149,0,0,0,55,1,SLICE,SLICE
10,149,10,149,0,0,0,56,1,SLICE,SLICE
8,147,8,147,0,0,0,55,1,SLICE,SLICE
11,150,11,150,0,0,0,58,1,SLICE,SLICE
10,149,10,149,0,0,0,55,1,SLICE,SLICE
9,145,9,145,0,0,0,59,1,SLICE,SLICE
10,145,10,145,0,0,0,55,1,SLICE,SLICE
11,145,11,145,0,0,0,58,1,SLICE,SLICE
11,146,11,146,0,0,0,58,1,SLICE,SLICE
11,146,11,146,0,0,0,59,1,SLICE,SLICE
10,145,10,145,0,0,0,56,1,SLICE,SLICE
7,138,7,138,0,0,0,59,1,SLICE,SLICE
6,135,6,135,0,0,0,55,1,SLICE,SLICE
7,138,7,138,0,0,0,58,1,SLICE,SLICE
9,142,9,142,0,0,0,59,1,SLICE,SLICE
7,137,7,137,0,0,0,58,1,SLICE,SLICE
5,137,5,137,0,0,0,58,1,SLICE,SLICE
8,149,8,149,0,0,0,55,1,SLICE,SLICE
8,148,8,148,0,0,0,55,1,SLICE,SLICE
8,149,8,149,0,0,0,55,1,SLICE,SLICE
8,148,8,148,0,0,0,55,1,SLICE,SLICE
9,149,9,149,0,0,0,58,1,SLICE,SLICE
8,149,8,149,0,0,0,55,1,SLICE,SLICE
8,142,8,142,0,0,0,56,1,SLICE,SLICE
8,143,8,143,0,0,0,55,1,SLICE,SLICE
8,143,8,143,0,0,0,55,1,SLICE,SLICE
9,143,9,143,0,0,0,58,1,SLICE,SLICE
9,143,9,143,0,0,0,59,1,SLICE,SLICE
8,143,8,143,0,0,0,56,1,SLICE,SLICE
8,165,8,165,0,0,0,55,1,SLICE,SLICE
8,166,8,166,0,0,0,56,1,SLICE,SLICE
8,165,8,165,0,0,0,55,1,SLICE,SLICE
6,171,6,171,0,0,0,56,1,SLICE,SLICE
8,166,8,166,0,0,0,55,1,SLICE,SLICE
6,170,6,170,0,0,0,56,1,SLICE,SLICE
8,150,8,150,0,0,0,56,1,SLICE,SLICE
8,150,8,150,0,0,0,55,1,SLICE,SLICE
9,149,9,149,0,0,0,59,1,SLICE,SLICE
6,155,6,155,0,0,0,55,1,SLICE,SLICE
8,150,8,150,0,0,0,55,1,SLICE,SLICE
8,149,8,149,0,0,0,56,1,SLICE,SLICE
8,138,8,138,0,0,0,55,1,SLICE,SLICE
9,138,9,138,0,0,0,58,1,SLICE,SLICE
9,138,9,138,0,0,0,59,1,SLICE,SLICE
8,139,8,139,0,0,0,55,1,SLICE,SLICE
9,138,9,138,0,0,0,58,1,SLICE,SLICE
8,138,8,138,0,0,0,56,1,SLICE,SLICE
6,136,6,136,0,0,0,55,1,SLICE,SLICE
8,141,8,141,0,0,0,55,1,SLICE,SLICE
8,141,8,141,0,0,0,55,1,SLICE,SLICE
8,140,8,140,0,0,0,55,1,SLICE,SLICE
8,141,8,141,0,0,0,55,1,SLICE,SLICE
8,141,8,141,0,0,0,56,1,SLICE,SLICE
6,136,6,136,0,0,0,55,1,SLICE,SLICE
6,137,6,137,0,0,0,55,1,SLICE,SLICE
7,136,7,136,0,0,0,58,1,SLICE,SLICE
6,137,6,137,0,0,0,55,1,SLICE,SLICE
6,137,6,137,0,0,0,55,1,SLICE,SLICE
6,136,6,136,0,0,0,56,1,SLICE,SLICE
10,147,10,147,0,0,0,56,1,SLICE,SLICE
11,147,11,147,0,0,0,59,1,SLICE,SLICE
10,147,10,147,0,0,0,55,1,SLICE,SLICE
10,148,10,148,0,0,0,56,1,SLICE,SLICE
10,148,10,148,0,0,0,55,1,SLICE,SLICE
11,147,11,147,0,0,0,58,1,SLICE,SLICE
8,139,8,139,0,0,0,55,1,SLICE,SLICE
8,139,8,139,0,0,0,55,1,SLICE,SLICE
9,139,9,139,0,0,0,58,1,SLICE,SLICE
9,139,9,139,0,0,0,59,1,SLICE,SLICE
9,140,9,140,0,0,0,59,1,SLICE,SLICE
8,139,8,139,0,0,0,56,1,SLICE,SLICE
10,156,10,156,0,0,0,56,1,SLICE,SLICE
10,158,10,158,0,0,0,56,1,SLICE,SLICE
10,158,10,158,0,0,0,55,1,SLICE,SLICE
8,161,8,161,0,0,0,56,1,SLICE,SLICE
8,161,8,161,0,0,0,55,1,SLICE,SLICE
12,160,12,160,0,0,0,56,1,SLICE,SLICE
4,165,4,165,0,0,0,58,1,SLICE,SLICE
4,165,4,165,0,0,0,59,1,SLICE,SLICE
6,166,6,166,0,0,0,56,1,SLICE,SLICE
4,166,4,166,0,0,0,58,1,SLICE,SLICE
4,165,4,165,0,0,0,58,1,SLICE,SLICE
4,164,4,164,0,0,0,58,1,SLICE,SLICE
8,137,8,137,0,0,0,55,1,SLICE,SLICE
9,137,9,137,0,0,0,58,1,SLICE,SLICE
9,136,9,136,0,0,0,59,1,SLICE,SLICE
9,137,9,137,0,0,0,59,1,SLICE,SLICE
9,137,9,137,0,0,0,58,1,SLICE,SLICE
8,137,8,137,0,0,0,56,1,SLICE,SLICE
8,159,8,159,0,0,0,56,1,SLICE,SLICE
8,159,8,159,0,0,0,55,1,SLICE,SLICE
8,155,8,155,0,0,0,55,1,SLICE,SLICE
8,156,8,156,0,0,0,56,1,SLICE,SLICE
4,170,4,170,0,0,0,58,1,SLICE,SLICE
8,158,8,158,0,0,0,56,1,SLICE,SLICE
8,140,8,140,0,0,0,55,1,SLICE,SLICE
10,135,10,135,0,0,0,55,1,SLICE,SLICE
10,135,10,135,0,0,0,55,1,SLICE,SLICE
10,135,10,135,0,0,0,55,1,SLICE,SLICE
11,135,11,135,0,0,0,58,1,SLICE,SLICE
10,135,10,135,0,0,0,56,1,SLICE,SLICE
6,141,6,141,0,0,0,55,1,SLICE,SLICE
6,141,6,141,0,0,0,55,1,SLICE,SLICE
4,141,4,141,0,0,0,58,1,SLICE,SLICE
6,141,6,141,0,0,0,55,1,SLICE,SLICE
9,146,9,146,0,0,0,59,1,SLICE,SLICE
6,140,6,140,0,0,0,56,1,SLICE,SLICE
6,140,6,140,0,0,0,55,1,SLICE,SLICE
6,140,6,140,0,0,0,55,1,SLICE,SLICE
6,141,6,141,0,0,0,56,1,SLICE,SLICE
7,140,7,140,0,0,0,58,1,SLICE,SLICE
7,140,7,140,0,0,0,59,1,SLICE,SLICE
7,138,7,138,0,0,0,58,1,SLICE,SLICE
6,132,6,132,0,0,0,56,1,SLICE,SLICE
6,134,6,134,0,0,0,55,1,SLICE,SLICE
9,134,9,134,0,0,0,58,1,SLICE,SLICE
7,136,7,136,0,0,0,58,1,SLICE,SLICE
6,134,6,134,0,0,0,55,1,SLICE,SLICE
9,134,9,134,0,0,0,58,1,SLICE,SLICE
9,141,9,141,0,0,0,58,1,SLICE,SLICE
8,140,8,140,0,0,0,55,1,SLICE,SLICE
9,141,9,141,0,0,0,59,1,SLICE,SLICE
9,140,9,140,0,0,0,58,1,SLICE,SLICE
9,141,9,141,0,0,0,58,1,SLICE,SLICE
8,140,8,140,0,0,0,56,1,SLICE,SLICE
16,164,16,164,0,0,0,55,1,SLICE,SLICE
16,163,16,163,0,0,0,56,1,SLICE,SLICE
16,164,16,164,0,0,0,55,1,SLICE,SLICE
16,162,16,162,0,0,0,56,1,SLICE,SLICE
16,164,16,164,0,0,0,55,1,SLICE,SLICE
16,164,16,164,0,0,0,56,1,SLICE,SLICE
8,135,8,135,0,0,0,55,1,SLICE,SLICE
9,135,9,135,0,0,0,58,1,SLICE,SLICE
8,136,8,136,0,0,0,55,1,SLICE,SLICE
9,135,9,135,0,0,0,59,1,SLICE,SLICE
9,136,9,136,0,0,0,58,1,SLICE,SLICE
11,134,11,134,0,0,0,58,1,SLICE,SLICE
8,148,8,148,0,0,0,55,1,SLICE,SLICE
10,153,10,153,0,0,0,55,1,SLICE,SLICE
10,153,10,153,0,0,0,55,1,SLICE,SLICE
10,154,10,154,0,0,0,56,1,SLICE,SLICE
9,148,9,148,0,0,0,58,1,SLICE,SLICE
8,148,8,148,0,0,0,56,1,SLICE,SLICE
10,151,10,151,0,0,0,56,1,SLICE,SLICE
10,152,10,152,0,0,0,55,1,SLICE,SLICE
10,152,10,152,0,0,0,55,1,SLICE,SLICE
10,153,10,153,0,0,0,56,1,SLICE,SLICE
10,153,10,153,0,0,0,55,1,SLICE,SLICE
10,152,10,152,0,0,0,55,1,SLICE,SLICE
6,135,6,135,0,0,0,56,1,SLICE,SLICE
6,134,6,134,0,0,0,56,1,SLICE,SLICE
6,134,6,134,0,0,0,55,1,SLICE,SLICE
9,134,9,134,0,0,0,59,1,SLICE,SLICE
6,135,6,135,0,0,0,55,1,SLICE,SLICE
6,136,6,136,0,0,0,55,1,SLICE,SLICE
8,142,8,142,0,0,0,55,1,SLICE,SLICE
8,142,8,142,0,0,0,55,1,SLICE,SLICE
8,142,8,142,0,0,0,55,1,SLICE,SLICE
9,142,9,142,0,0,0,58,1,SLICE,SLICE
9,143,9,143,0,0,0,58,1,SLICE,SLICE
8,143,8,143,0,0,0,55,1,SLICE,SLICE
9,144,9,144,0,0,0,58,1,SLICE,SLICE
7,140,7,140,0,0,0,58,1,SLICE,SLICE
7,138,7,138,0,0,0,58,1,SLICE,SLICE
7,139,7,139,0,0,0,59,1,SLICE,SLICE
7,140,7,140,0,0,0,58,1,SLICE,SLICE
6,137,6,137,0,0,0,56,1,SLICE,SLICE
58,260,58,260,0,0,0,55,1,SLICE,SLICE
58,264,58,264,0,0,0,55,1,SLICE,SLICE
58,265,58,265,0,0,0,55,1,SLICE,SLICE
58,263,58,263,0,0,0,55,1,SLICE,SLICE
59,262,59,262,0,0,0,59,1,SLICE,SLICE
58,264,58,264,0,0,0,56,1,SLICE,SLICE
58,270,58,270,0,0,0,55,1,SLICE,SLICE
59,268,59,268,0,0,0,58,1,SLICE,SLICE
59,268,59,268,0,0,0,59,1,SLICE,SLICE
61,274,61,274,0,0,0,58,1,SLICE,SLICE
58,269,58,269,0,0,0,55,1,SLICE,SLICE
60,274,60,274,0,0,0,58,1,SLICE,SLICE
59,277,59,277,0,0,0,58,1,SLICE,SLICE
59,278,59,278,0,0,0,58,1,SLICE,SLICE
61,279,61,279,0,0,0,59,1,SLICE,SLICE
58,279,58,279,0,0,0,55,1,SLICE,SLICE
61,278,61,278,0,0,0,58,1,SLICE,SLICE
60,279,60,279,0,0,0,59,1,SLICE,SLICE
60,276,60,276,0,0,0,58,1,SLICE,SLICE
61,276,61,276,0,0,0,58,1,SLICE,SLICE
61,276,61,276,0,0,0,59,1,SLICE,SLICE
61,276,61,276,0,0,0,58,1,SLICE,SLICE
61,275,61,275,0,0,0,59,1,SLICE,SLICE
60,276,60,276,0,0,0,58,1,SLICE,SLICE
58,269,58,269,0,0,0,56,1,SLICE,SLICE
58,269,58,269,0,0,0,55,1,SLICE,SLICE
58,268,58,268,0,0,0,55,1,SLICE,SLICE
58,268,58,268,0,0,0,55,1,SLICE,SLICE
58,268,58,268,0,0,0,55,1,SLICE,SLICE
58,268,58,268,0,0,0,56,1,SLICE,SLICE
58,256,58,256,0,0,0,55,1,SLICE,SLICE
58,255,58,255,0,0,0,55,1,SLICE,SLICE
61,273,61,273,0,0,0,58,1,SLICE,SLICE
58,263,58,263,0,0,0,55,1,SLICE,SLICE
58,260,58,260,0,0,0,55,1,SLICE,SLICE
58,261,58,261,0,0,0,56,1,SLICE,SLICE
58,270,58,270,0,0,0,55,1,SLICE,SLICE
58,270,58,270,0,0,0,55,1,SLICE,SLICE
58,271,58,271,0,0,0,55,1,SLICE,SLICE
58,272,58,272,0,0,0,55,1,SLICE,SLICE
59,271,59,271,0,0,0,58,1,SLICE,SLICE
58,272,58,272,0,0,0,56,1,SLICE,SLICE
58,280,58,280,0,0,0,55,1,SLICE,SLICE
58,280,58,280,0,0,0,55,1,SLICE,SLICE
58,279,58,279,0,0,0,56,1,SLICE,SLICE
59,280,59,280,0,0,0,58,1,SLICE,SLICE
59,280,59,280,0,0,0,59,1,SLICE,SLICE
57,280,57,280,0,0,0,58,1,SLICE,SLICE
57,278,57,278,0,0,0,58,1,SLICE,SLICE
57,278,57,278,0,0,0,58,1,SLICE,SLICE
58,281,58,281,0,0,0,56,1,SLICE,SLICE
57,277,57,277,0,0,0,58,1,SLICE,SLICE
58,277,58,277,0,0,0,55,1,SLICE,SLICE
56,279,56,279,0,0,0,56,1,SLICE,SLICE
58,273,58,273,0,0,0,55,1,SLICE,SLICE
59,272,59,272,0,0,0,59,1,SLICE,SLICE
58,274,58,274,0,0,0,55,1,SLICE,SLICE
58,274,58,274,0,0,0,55,1,SLICE,SLICE
58,273,58,273,0,0,0,55,1,SLICE,SLICE
58,272,58,272,0,0,0,55,1,SLICE,SLICE
60,278,60,278,0,0,0,58,1,SLICE,SLICE
60,278,60,278,0,0,0,59,1,SLICE,SLICE
60,278,60,278,0,0,0,58,1,SLICE,SLICE
60,278,60,278,0,0,0,58,1,SLICE,SLICE
61,278,61,278,0,0,0,58,1,SLICE,SLICE
60,279,60,279,0,0,0,58,1,SLICE,SLICE
58,273,58,273,0,0,0,55,1,SLICE,SLICE
57,272,57,272,0,0,0,58,1,SLICE,SLICE
58,274,58,274,0,0,0,55,1,SLICE,SLICE
59,272,59,272,0,0,0,58,1,SLICE,SLICE
60,276,60,276,0,0,0,58,1,SLICE,SLICE
58,273,58,273,0,0,0,56,1,SLICE,SLICE
60,277,60,277,0,0,0,59,1,SLICE,SLICE
60,277,60,277,0,0,0,58,1,SLICE,SLICE
60,276,60,276,0,0,0,59,1,SLICE,SLICE
60,277,60,277,0,0,0,58,1,SLICE,SLICE
58,275,58,275,0,0,0,56,1,SLICE,SLICE
60,277,60,277,0,0,0,58,1,SLICE,SLICE
50,244,50,244,0,0,0,55,1,SLICE,SLICE
51,244,51,244,0,0,0,58,1,SLICE,SLICE
50,244,50,244,0,0,0,55,1,SLICE,SLICE
51,243,51,243,0,0,0,58,1,SLICE,SLICE
51,244,51,244,0,0,0,58,1,SLICE,SLICE
50,244,50,244,0,0,0,56,1,SLICE,SLICE
60,279,60,279,0,0,0,58,1,SLICE,SLICE
61,280,61,280,0,0,0,58,1,SLICE,SLICE
61,280,61,280,0,0,0,59,1,SLICE,SLICE
61,280,61,280,0,0,0,58,1,SLICE,SLICE
61,279,61,279,0,0,0,58,1,SLICE,SLICE
60,279,60,279,0,0,0,58,1,SLICE,SLICE
58,278,58,278,0,0,0,55,1,SLICE,SLICE
56,278,56,278,0,0,0,55,1,SLICE,SLICE
58,278,58,278,0,0,0,55,1,SLICE,SLICE
56,278,56,278,0,0,0,55,1,SLICE,SLICE
57,278,57,278,0,0,0,58,1,SLICE,SLICE
56,278,56,278,0,0,0,56,1,SLICE,SLICE
58,257,58,257,0,0,0,55,1,SLICE,SLICE
58,257,58,257,0,0,0,55,1,SLICE,SLICE
59,257,59,257,0,0,0,58,1,SLICE,SLICE
59,257,59,257,0,0,0,59,1,SLICE,SLICE
60,268,60,268,0,0,0,58,1,SLICE,SLICE
58,257,58,257,0,0,0,56,1,SLICE,SLICE
60,264,60,264,0,0,0,58,1,SLICE,SLICE
60,264,60,264,0,0,0,59,1,SLICE,SLICE
63,265,63,265,0,0,0,59,1,SLICE,SLICE
60,264,60,264,0,0,0,58,1,SLICE,SLICE
